investDate,participant,name,latestPhase,industry,brief,investor_id,amount,phase,kr_group_id,amountUnit,id
2015-06-01 00:00:00,,xinwobox,NONE,,智能体检设备,20523,220,PRE_A,148576,CNY,1244
2015-03-01 00:00:00,上海添瑞集团,江苏佰易视,A,OTHER,非球面内渐进镜片,20522,300,A,146984,CNY,1245
2014-11-01 00:00:00,复星昆仲资本,摩卡i车,A,AUTO,摩卡i车是国内首家提出“上门保养与轻维修”服务的O2O企业。,20521,1000,PRE_A,132445,CNY,1246
2013-10-01 00:00:00,,孔明科技,B,SERVICE_INDUSTRIES,专注于社会化媒体的技术产品型营销公司,20521,,,136920,USD,1247
2013-08-01 00:00:00,,阿狸,B,GAME_ANIMATION,阿狸是一个国产原创动漫品牌，受到成千上万人士追捧。,20521,,,27635,USD,1248
2014-01-01 00:00:00,,慧科教育,A,SERVICE_INDUSTRIES,前沿科技领域综合教育解决方案提供者和软件开发商,20521,,,27104,USD,1249
2014-08-01 00:00:00,,魔方格,A,EDUCATION_TRAINING,中小学生学习、考试、交流的社区,20521,,,17857,USD,1250
2014-10-01 00:00:00,复星昆仲资本,GotIt！,PRE_A,OTHER,在线K12问答社区，针对欧美学生,20521,,PRE_A,159601,USD,1251
2014-09-01 00:00:00,复星昆仲资本,挂号网,D,MEDICAL_HEALTH,挂号网是一个在线及手机预约挂号服务网站。,20521,,D,5539,USD,1252
2015-05-01 00:00:00,复星昆仲资本,锐问,A,GAME_ANIMATION,电子竞技娱乐公司,20521,,PRE_A,155461,USD,1253
2015-02-01 00:00:00,险峰华兴,易后台,ANGEL,OTHER,为创业公司提供免费的财税服务,20520,,ANGEL,149307,CNY,1254
,,帅哥叫练,NONE,,一款生活服务类软件，基于lbs为健身者服务,20516,,,150550,,1255
2014-05-01 00:00:00,亚商资本,美康生物,C,OTHER,生物科技产品研发、生产、销售及服务为一体的国家级重点高新技术,20518,3000,C,159583,CNY,1256
2008-06-01 00:00:00,"LB Investment,策源创投,启明创投",PPS网络电视,ACQUIRED,CULTURE_SPORTS_ART,一个集视频搜索、观看和互动交流于一体的全视频娱乐平台。,20518,2000,C,4881,USD,1257
,,刃游,NONE,,领先手游CP,20518,,,153686,,1258
2015-05-01 00:00:00,星瀚资本,奢品汇,PRE_A,CONSUMER_LIFESTYLE,专注于奢侈品的清洗护理服务提供商,20510,525,PRE_A,142259,CNY,1259
2015-06-01 00:00:00,星瀚资本,言几又,A,OTHER,城市文化生活综合体,20510,2000,A,143131,CNY,1260
2015-05-01 00:00:00,星瀚资本,口碑街,ANGEL,ADVERTISING_MARKETING,由达人在社交网络中为商家传播口碑的推广平台和新潮生活指南,20510,180,ANGEL,138952,CNY,1261
2014-03-01 00:00:00,浙江向上创业投资管理有限公司,向上人,ANGEL,OTHER,全球创业模式案例印证平台,20509,,ANGEL,148770,USD,1262
,,长春易控,NONE,OTHER,汽车零部件制造，ECU,20513,,,146770,,1263
2013-12-01 00:00:00,银河投资,武汉光庭,A,OTHER,中国最好的汽车电子软件外包企业,20513,3000,A,146771,CNY,1264
2015-05-01 00:00:00,艾瑞资本,魔窗,A,SERVICE_INDUSTRIES,魔窗，移动互联网最佳app协作自运营平台,20511,,A,134917,USD,1265
2008-06-01 00:00:00,,安源水产,NONE,,海参育种育苗企业,20504,1000~3000,A,146634,CNY,1266
2012-06-01 00:00:00,上创信德,北京九五智驾信息技术股份有限公司,B,OTHER,车联网TSP服务商,20492,,B,159392,USD,1267
2011-04-01 00:00:00,上创信德,天津天堰医教科技开发有限公司,B,OTHER,中国最大医学教学设备及整体解决方案提供商,20492,,A,159391,USD,1268
2014-11-01 00:00:00,纪源资本,上海美吉生物医药科技有限公司,B,OTHER,新一代基因测序,20492,,B,159390,USD,1269
2014-10-01 00:00:00,纪源资本,江苏德威兰医疗器械有限公司,A,OTHER,外科手术耗材耗材，手术止血耗材,20492,,A,159389,USD,1270
2014-03-01 00:00:00,纪源资本,上海泰亿格康复医疗科技股份有限公司,B,OTHER,言语听觉康复器械及连锁服务,20492,,A,159388,USD,1271
2014-01-01 00:00:00,纪源资本,北京华脉泰科医疗器械有限公司,A,OTHER,自主知识产权主动脉支架,20492,,A,159387,USD,1272
2010-09-01 00:00:00,"正赛联资本,上创信德",赛德斯Sides,A,AUTO,汽车信息科技和车联网的技术服务商,20492,数千万,A,138171,CNY,1273
2011-12-01 00:00:00,上创信德,联芯科技有限公司,A,OTHER,手机主芯片供应商。负责规划定义WCN无线连接芯片与电源芯片。,20492,,A,148739,USD,1274
2015-07-01 00:00:00,"经纬中国,纪源资本",药品终端网,A_PLUS,MEDICAL_HEALTH,药品信息、行业资讯信息服务平台,20492,数千万,A_PLUS,9454,CNY,1275
2014-11-01 00:00:00,纪源资本,美年大健康,ACQUIRED,MEDICAL_HEALTH,拥有130余家体检及医疗服务中心的体检及健康服务商,20492,,C,18049,USD,1276
2015-04-01 00:00:00,华映资本中国,蜂蜜笔记,ANGEL,SOFTWARE,创新的笔记工具，让用户建立一个有着共同兴趣的阅读朋友圈,20492,300,ANGEL,29882,CNY,1277
2015-07-01 00:00:00,,微清医疗,A,OTHER,自主知识产权眼科设备,20492,,A,159024,USD,1278
2015-04-01 00:00:00,真格基金,NEIWAI内外,NONE,E_COMMERCE,NEIWAI内外是专注于极致舒适女性内衣的中高端品牌。,20492,720,ANGEL,139233,CNY,1279
2015-07-01 00:00:00,,觉客家纺,NONE,,店货分离，超级体验,20492,300,ANGEL,150666,CNY,1280
2011-12-01 00:00:00,挚信资本,星果网络,A,GAME_ANIMATION,专注于儿童互联网领域的从事网页游戏和移动游戏开发游戏公司,20489,400,A,5228,USD,1281
2012-01-01 00:00:00,挚信资本,安琪艾可,A,SERVICE_INDUSTRIES,安琪艾可是国内iPad和iPhone用户知名的品牌，旗下拥有一系列知名app应用。专注移动互联网的创,20489,数百万,A,5727,USD,1282
2009-01-01 00:00:00,"挚信资本,策源创投",豆瓣,C,SOCIAL_NETWORK,一个主打电影、音乐、读书、电台等的社交网络，隶属于北京豆网科技有限公司。,20489,数千万,B,2297,USD,1283
2011-11-01 00:00:00,,顽石互动,B,GAME_ANIMATION,专注于跨平台的游戏开发,20489,,B,3294,USD,1284
2011-01-01 00:00:00,挚信资本,机锋网,ACQUIRED,SOFTWARE,安卓用户垂直社区平台,20489,500,A,4420,USD,1285
2010-09-01 00:00:00,挚信资本,绿盒子,B,E_COMMERCE,致力于创建顶级中国儿童服装品牌以及打造一流的童装网络购物平台,20489,2000,A,3388,CNY,1286
2011-12-01 00:00:00,挚信资本,无秘,B,SOCIAL_NETWORK,匿名社交应用平台,20489,数百万,A,29886,USD,1287
2014-08-01 00:00:00,"挚信资本,赛富投资基金",5U家庭医生,A,MEDICAL_HEALTH,私人家庭医生模式的移动医疗服务平台,20489,数千万,A,143533,CNY,1288
2014-08-01 00:00:00,挚信资本,微在,A,MEDIA,内容加工处理平台,20489,,ANGEL,31087,USD,1289
2010-02-01 00:00:00,"君联资本,清科创投,挚信资本",乐宠,C,CONSUMER_LIFESTYLE,宠物行业一站式服务平台，提供宠物用品零售与护理信息,20489,1000,B,2061,USD,1290
2012-01-01 00:00:00,挚信资本,穷游网,C,TRAVEL_OUTDOORS,境外旅行中文旅游资讯和在线增值服务提供商,20489,,A,5726,USD,1291
2012-05-01 00:00:00,挚信资本,蓝狮子,A,EDUCATION_TRAINING,图书策划出版机构，致力于发掘并培育中国本土财经出版资源,20489,,A,27757,USD,1292
2011-03-01 00:00:00,挚信资本,好大夫在线,C,MEDICAL_HEALTH,综合医疗健康服务网站,20489,,C,2504,USD,1293
2010-08-01 00:00:00,挚信资本,趣玩网,B,E_COMMERCE,创意百货网上商城,20489,,B,3332,USD,1294
2012-10-01 00:00:00,"策源创投,挚信资本",下厨房,B,CONSUMER_LIFESTYLE,家庭美食记录、分享与交流平台,20489,数百万,A,1973,USD,1295
2011-05-01 00:00:00,"挚信资本,贝塔斯曼亚洲投资基金,郑庆生",蘑菇街,D,E_COMMERCE,女性消费者导购电子商务网站,20489,数百万,A,2293,USD,1296
2014-12-01 00:00:00,"挚信资本,经纬中国",新氧,B,MEDICAL_HEALTH,专注于健康医疗及整形美容服务,20489,2000,B,29258,USD,1297
2010-11-01 00:00:00,挚信资本,果壳网,C,SOCIAL_NETWORK,开放、多元的泛科技兴趣社区,20489,100,ANGEL,5234,USD,1298
2014-03-01 00:00:00,"挚信资本,诺基亚成长基金,凯鹏华盈中国基金",美餐网,C,CONSUMER_LIFESTYLE,订餐服务网站,20489,,B,2586,USD,1299
2011-09-01 00:00:00,富达亚洲,汇付天下,B,FINANCE,为企业、投资者提供金融支付、理财平台等综合支付服务的服务商,20488,,B,4539,USD,1300
2014-12-01 00:00:00,富达亚洲,面包旅行,C,TRAVEL_OUTDOORS,记录旅行轨迹的旅行社交APP,20488,5000,C,3260,USD,1301
2015-01-01 00:00:00,富达亚洲,股票雷达,C,FINANCE,基于海量信息统计量化的股票分析预测平台,20488,数千,C,3002,CNY,1302
2013-01-01 00:00:00,"启明创投,经纬中国",七牛云存储,C,SERVICE_INDUSTRIES,提供最适合开发者的数据在线托管、传输加速以及云端处理的平台,20484,数千万,B,5303,USD,1303
2015-07-01 00:00:00,"众诚基金,赛马资本",深圳对对科技有限公司,ANGEL,SOCIAL_NETWORK,对18-35岁间处于不同感情阶段的用户提供情感交流&服务,20491,数百,ANGEL,154968,CNY,1304
2015-06-01 00:00:00,众诚基金,览云精微,ANGEL,SERVICE_INDUSTRIES,致力于为互联网公司提供大数据技术服务的企业,20491,100,ANGEL,133915,CNY,1305
2015-06-01 00:00:00,众诚基金,宝晟科技（北京）有限公司,ANGEL,OTHER,“e通行”是基于移动互联网支付平台，实现车辆在进、出停车场时,20491,数百,ANGEL,154967,CNY,1306
2015-05-01 00:00:00,,北京巴士互联科技有限公司,NONE,AUTO,巴士版的Uber-旅游大巴与旅行社对接平台,20491,数百,ANGEL,140573,CNY,1307
2015-06-01 00:00:00,,深圳畅玩互动,NONE,GAME_ANIMATION,html5重度格斗手游,20491,数百,ANGEL,140885,CNY,1308
2015-05-01 00:00:00,,任务兔,ANGEL,CONSUMER_LIFESTYLE,亚洲最大的本地职业技能共享服务平台,20491,数百,PRE_A,34905,CNY,1309
2015-01-01 00:00:00,,深圳市酷玩天下科技有限公司,ANGEL,OTHER,专业的  游戏  研发商，自主开发基于  IOS/Andro,20491,数百,ANGEL,154965,CNY,1310
2014-12-01 00:00:00,,济南米诺信息科技有限公司,ANGEL,OTHER,关注于创业者和小微企业的360°移动在线法律服务平台,20491,数百,ANGEL,154964,CNY,1311
2015-03-01 00:00:00,众诚基金,北京游学圈科技有限公司,ANGEL,OTHER,“游学圈”项目是一款基于游学这一蓬勃发展的服务类产业而开发的,20491,数百,ANGEL,154963,CNY,1312
2015-02-01 00:00:00,众诚基金,优山美地（北京）科技有限公司,ANGEL,OTHER,千刻是一个摄影作品的移动交易市场，未来将成为集交易、分享和营,20491,数百,ANGEL,154962,CNY,1313
2015-04-01 00:00:00,,北京识途科技有限公司,NONE,SOFTWARE,提供高精度室内定位服务的创业公司,20491,数百,ANGEL,133105,CNY,1314
2015-03-01 00:00:00,众诚基金,海及云航空器材科技有限公司,ANGEL,OTHER,极飞网做通用航空行业的“汽车之家”,20491,数百,ANGEL,154959,CNY,1315
2015-04-01 00:00:00,众诚基金,深圳市火龙果信息科技有限公司,ANGEL,OTHER,壹加康泰服务平台向医疗资源分配不均、就医难患者提供合理就医服,20491,数百,ANGEL,154958,CNY,1316
2015-02-01 00:00:00,众诚基金,深圳市墨马科技有限公司,ANGEL,OTHER,漂流盒子专属于90后的游戏化瞬时社交平台,20491,数百,ANGEL,154957,CNY,1317
2015-03-01 00:00:00,众诚基金,深圳市潜龙容易理财,ANGEL,OTHER,容易理财是一款以投资顾问——产品交易为核心的社交化理财平台,20491,数百,ANGEL,154956,CNY,1318
2014-08-01 00:00:00,"贝塔斯曼亚洲投资基金,启明创投",拉勾网,B,SERVICE_INDUSTRIES,资深互联网从业者垂直招聘网站,20482,2500,B,9014,USD,1319
2015-02-01 00:00:00,"IDG资本,宽带资本,启明创投",河狸家,C,CONSUMER_LIFESTYLE,提供美甲及化妆上门服务的O2O手机应用,20482,5000,C,133805,USD,1320
2014-09-01 00:00:00,启明创投,学霸君,B,EDUCATION_TRAINING,学习辅助软件,20482,,B,27746,USD,1321
2014-10-01 00:00:00,,阿凡题,A,EDUCATION_TRAINING,专注于K12领域答疑类APP,20483,,PRE_A,141814,USD,1322
2015-05-01 00:00:00,,杭州推特网络科技有限公司,NONE,,推特网络致力于成为基于中国6亿观众的娱乐内容营销引领者,20618,2000,A,150537,USD,1323
2015-04-01 00:00:00,,拉拉公园,NONE,,天使投资,20618,600,A,133960,USD,1324
2014-07-01 00:00:00,深创投,猫酷商场,A,SERVICE_INDUSTRIES,智慧商场系统解决方案提供商,20618,数千万,A,26959,CNY,1325
2013-07-01 00:00:00,"中路资本,国富源投资",爱牙,A,MEDICAL_HEALTH,主打爱牙护牙的医疗应用,20661,240,ANGEL,29942,CNY,1326
,,盛京门户,NONE,,辽沈地区最大的互联网综合信息服务和全媒体传播平台,20641,,,150890,,1327
,,云盛京,NONE,E_COMMERCE,沈阳地区第一O2O城市生活服务平台,20641,,,150892,,1328
2015-05-01 00:00:00,北京中睿元同投资管理股份有限公司,制造2025,ANGEL,E_COMMERCE,推动中国制造2025的制造业协同创新服务平台,20641,500,ANGEL,145217,CNY,1329
2014-06-01 00:00:00,IDG资本,roseonly花店,C,CONSUMER_LIFESTYLE,一个中国鲜花高端品牌及网店，主打一生只送一人的产品理念。,20659,,B,8704,CNY,1330
2014-01-01 00:00:00,IDG资本,江小白,B,OTHER,经营小瓶装白酒的酒类营销公司,20659,数千万,A,141175,CNY,1331
2015-05-01 00:00:00,IDG资本,城家,A,OTHER,长租公寓,20659,,A,151831,CNY,1332
2013-07-01 00:00:00,朗玛峰创投,中搜,IPO,SOFTWARE,第三代搜索引擎服务及技术应用提供商，致力于自主创新,20657,,D,14303,CNY,1333
2015-03-01 00:00:00,朗玛峰创投,拓瑞检测,B,OTHER,中国最大的宠物第三方医学检验服务平台,20657,2000,B,140276,CNY,1334
2015-06-01 00:00:00,,好家长,NONE,EDUCATION_TRAINING,面向家长的小学阶段的教育工具,20658,600,ANGEL,141171,CNY,1335
2014-12-01 00:00:00,"祥峰投资,华平投资",好贷网,B,FINANCE,专业的企业及个人贷款智能搜索引擎,20655,,B,10019,USD,1336
2014-09-01 00:00:00,"华平投资,老虎基金",优信拍,E,AUTO,一个专业提供二手车电子化竞价拍卖服务的供应商，核心业务是二手车网络拍卖平台，集竞价拍卖、车辆检测、安,20655,26000,B,8129,USD,1337
2014-04-01 00:00:00,华平投资,猎聘网,C,SERVICE_INDUSTRIES,高端人才社区化招聘网站,20655,,C,4056,CNY,1338
2015-05-01 00:00:00,"经纬中国,光速安振中国,华平投资",e代驾,D,AUTO,一个基于手机平台的代驾服务平台，致力于压缩客户等待时间、降低客户使用成本。,20655,10000,D,6726,USD,1339
2015-01-01 00:00:00,春晓资本,美业邦,A,OTHER,移动互联时代的最近美容院管理工具，中国美业第一价值分享平台。,20653,1200,A,151505,CNY,1340
2015-06-01 00:00:00,春晓资本,云农场,A_PLUS,E_COMMERCE,农资交易服务平台，为农产品提供多种增值服务,20653,,A_PLUS,141989,USD,1341
2014-12-01 00:00:00,春晓资本,会唐网,B,SERVICE_INDUSTRIES,中文场地查询、预定及整合营销的垂直平台,20653,,A,7691,CNY,1342
2015-04-01 00:00:00,春晓资本,棉庄,A,E_COMMERCE,线上提供资源维护、线下提供专业咨询的棉花B2B平台,20653,,A,145063,CNY,1343
2014-08-01 00:00:00,,深圳感知网络有限公司,ANGEL,OTHER,一家致力于移动互联网综合服务提供商,20652,,,150834,USD,1344
2015-04-01 00:00:00,君联资本,鲜达网 - 水果管家,A,CONSUMER_LIFESTYLE,全国优质的生鲜商品网购平台,20651,,A,143546,USD,1345
2015-07-01 00:00:00,君联资本,懒财网,A,FINANCE,基于信托等非标金融资产质押借款的8%+活期理财,20651,数千万,A,33698,CNY,1346
2015-04-01 00:00:00,君联资本,统联金融,A_PLUS,OTHER,互联网金融,20651,,A_PLUS,159553,USD,1347
2014-12-01 00:00:00,"洪泰基金,水木清华校友基金,英诺天使基金,泰有",送姜钱包,ANGEL,FINANCE,送姜是移动信息支付平台和校园领域优质服务商,20649,533.4,ANGEL,148943,CNY,1348
2015-05-01 00:00:00,"真格基金,水木清华校友基金",盒事,ANGEL,OTHER,零食界的三只松鼠,20649,,ANGEL,150080,USD,1349
2014-10-01 00:00:00,启赋资本,短融网,A,FINANCE,短期网络融资平台,20648,,ANGEL,137090,CNY,1350
2014-12-01 00:00:00,启赋资本,DevStore,ANGEL,SOFTWARE,第三方开发者服务商店，汇集国内外众多第三方开发者服务,20648,,ANGEL,28059,CNY,1351
2014-11-01 00:00:00,启赋资本,爱加密,B,SERVICE_INDUSTRIES,手机软件加密服务提供商,20648,,A,144191,CNY,1352
2014-11-01 00:00:00,"联想乐基金,启赋资本",中科柏诚科技,A,SERVICE_INDUSTRIES,高新技术企业，移动金融解决方案及专业系统集成服务提供商,20648,2000,A,25517,CNY,1353
2014-08-01 00:00:00,"深创投,启赋资本",星云网,A,CULTURE_SPORTS_ART,入驻明星的文化娱乐社交平台,20648,4000,A,26627,CNY,1354
,,MostFun 3D打印机,ANGEL,INTELLIGENT_HARDWARE,主打桌面3D打印机的技术公司,20645,,,137988,,1355
,,Depth VR,NONE,INTELLIGENT_HARDWARE,虚拟现实解决方案提供商,20645,,,30909,,1356
,,RPLidar,ANGEL,SOFTWARE,能够对周围环境进行360度测距扫描的激光雷达,20645,,,137130,,1357
2015-07-01 00:00:00,盈华创投,DoChat,ANGEL,OTHER,一个专注于医学生、在职医生、基础医学研究者的社交类平台,20643,150,ANGEL,159817,USD,1358
2015-06-01 00:00:00,盈华创投,易元(E-Yuan),ANGEL,OTHER,当一元钱不再仅仅等于“一元”,20643,300,ANGEL,151946,CNY,1359
2015-04-01 00:00:00,盈华创投,点滴教育,ANGEL,OTHER,有一种未来，是当教育遇上O2O。,20643,220,ANGEL,151836,CNY,1360
2015-05-01 00:00:00,"天奇阿米巴,松禾资本",火乐科技,B,SERVICE_INDUSTRIES,智能投影设备研发及生产商,20637,2000,B,138069,CNY,1361
2015-01-01 00:00:00,,开业啦,ANGEL,SERVICE_INDUSTRIES,面向中小微企业专注于创业服务的公司,20636,数百万,ANGEL,136416,CNY,1362
2015-02-01 00:00:00,复星昆仲资本,8天在线,A,E_COMMERCE,校园学生技术型服务平台,20633,,PRE_A,29214,USD,1363
2014-08-01 00:00:00,复星昆仲资本,来来会,C,TRAVEL_OUTDOORS,专注于出境旅游特卖的旅游电子商务网站,20633,,C,26337,USD,1364
2014-10-01 00:00:00,复星昆仲资本,量化派,A,SERVICE_INDUSTRIES,大数据数据驱动的消费信贷交易市场,20633,数千万,A,135384,CNY,1365
2015-01-01 00:00:00,复星昆仲资本,徙木金融,PRE_A,FINANCE,创新型的互联网金融服务公司,20633,,ANGEL,135385,USD,1366
2015-06-01 00:00:00,,天平派,A,,餐饮食材B2B,20633,,PRE_A,150927,USD,1367
,,校呵呵,ANGEL,,大学生领先O2O平台,20632,,,134206,,1368
,,微瑞品牌卫士,A,SERVICE_INDUSTRIES,网络口碑舆情实时监控系统，快速舆情报告展示。,20630,,,22024,,1369
,,油通网络,ANGEL,AUTO,面向车主的网络加油站,20630,,,142517,,1370
2014-03-01 00:00:00,国泰创投,一路财富,A,FINANCE,定位于金融精品店的金融信息服务公司,20630,2000,ANGEL,27299,CNY,1371
2014-08-01 00:00:00,"新进创投,洪泰基金",漫骆驼,A,E_COMMERCE,主打正品电影动漫周边的网上商城,20628,数百万,ANGEL,142281,CNY,1372
2015-02-01 00:00:00,"洪泰基金,黄斯沉",妈妈便当MAMABox,ANGEL,CONSUMER_LIFESTYLE,O2O模式的便当及外卖订餐服务品牌,20628,数百万,ANGEL,141106,CNY,1373
2015-01-01 00:00:00,"秦意,刘玉斋,李明,王月兴",创微网,ANGEL,FINANCE,实体店股权众筹平台,20626,138,ANGEL,30337,CNY,1374
