investDate,name,company_url,investor_id,amount,phase,id
2015年4月,知果果网,http://itjuzi.com/company/10136,11219,370万,A轮,1277
2015年1月,云鸟配送-云鸟物流,http://itjuzi.com/company/17081,11219,1000万,A轮,1278
2014年11月,荣昌e袋洗,http://itjuzi.com/company/12143,11219,2000万,A轮,1279
2014年4月,猎聘网,http://itjuzi.com/company/7826,11219,7000万,C轮,1280
2014年3月,分期乐,http://itjuzi.com/company/13078,11219,1000万,种子天使,1281
2014年1月,富途证券-富途牛牛,http://itjuzi.com/company/4306,11219,数千万人民币,A轮,1282
2013年8月,辣妈帮,http://itjuzi.com/company/454,11219,数百万美元,A轮,1283
2013年6月,土巴兔装修网,http://itjuzi.com/company/1340,11219,数百万美元,A轮,1284
2013年1月,猎聘网,http://itjuzi.com/company/7826,11219,数百万美元,B轮,1285
2012年1月,91金融超市,http://itjuzi.com/company/43,11219,数百万人民币,种子天使,1286
2011年11月,猎聘网,http://itjuzi.com/company/7826,11219,数百万美元,A轮,1287
2011年10月,土巴兔装修网,http://itjuzi.com/company/1340,11219,数百万人民币,种子天使,1288
2013年3月,Zampus晶赞科技,http://itjuzi.com/company/5199,11227,2000万,A轮,1289
2014年7月,nice品牌滤镜,http://itjuzi.com/company/6166,11228,2000万,B轮,1290
2014年4月,天使客,http://itjuzi.com/company/9862,11228,200万,种子天使,1291
2014年4月,nice品牌滤镜,http://itjuzi.com/company/6166,11228,800万,A轮,1292
2012年4月,Camera360,http://itjuzi.com/company/1882,11228,数千万人民币,A轮,1293
2011年8月,猎豹安全浏览器,http://itjuzi.com/company/6873,11228,1860万,A轮,1294
2010年9月,Camera360,http://itjuzi.com/company/1882,11228,数百万人民币,种子天使,1295
2015年3月,公平价,http://itjuzi.com/company/1181,11229,1000万,B轮,1296
2014年10月,凹凸共享租车,http://itjuzi.com/company/12200,11229,1000万,A轮,1297
2010年6月,俏物悄语,http://itjuzi.com/company/5914,11229,735万,A轮,1298
2009年8月,安居客,http://itjuzi.com/company/8688,11229,1000万,C轮,1299
2009年1月,爱帮网,http://itjuzi.com/company/9000,11229,数千万美元,B轮,1300
2008年11月,安居客,http://itjuzi.com/company/8688,11229,1000万,A轮,1301
2008年3月,宝宝树,http://itjuzi.com/company/1613,11229,1000万,B轮,1302
2007年11月,安居客,http://itjuzi.com/company/8688,11229,200万,A轮,1303
2007年4月,爱帮网,http://itjuzi.com/company/9000,11229,500万,A轮,1304
2015年5月,渡鸦科技RavenTech,http://itjuzi.com/company/9836,11231,数千万美元,A轮,1305
2014年2月,土巴兔装修网,http://itjuzi.com/company/1340,11231,亿元及以上人民币,B轮,1306
2013年6月,土巴兔装修网,http://itjuzi.com/company/1340,11231,数百万美元,A轮,1307
2013年1月,潘朵拉,http://itjuzi.com/company/8064,11231,数百万美元,A轮,1308
2011年10月,土巴兔装修网,http://itjuzi.com/company/1340,11231,数百万人民币,种子天使,1309
2012年8月,陌陌,http://itjuzi.com/company/2524,11232,4000万,B轮,1310
2011年12月,陌陌,http://itjuzi.com/company/2524,11232,250万,A轮,1311
2011年8月,陌陌,http://itjuzi.com/company/2524,11232,数百万人民币,种子天使,1312
2014年3月,美餐网,http://itjuzi.com/company/1776,11236,1000万,B轮,1313
2012年10月,美餐网,http://itjuzi.com/company/1776,11236,数百万美元,A轮,1314
2006年7月,AeroHive艾诺威,http://itjuzi.com/company/9551,11240,400万,A轮,1315
2013年4月,游道易Yodo1,http://itjuzi.com/company/75,11246,500万,A轮,1316
2012年6月,游道易Yodo1,http://itjuzi.com/company/75,11246,200万,种子天使,1317
2013年3月,博医帮,http://itjuzi.com/company/4743,11247,450万,种子天使,1318
2011年12月,友宝Ubox,http://itjuzi.com/company/87,11247,数千万美元,A轮,1319
2010年12月,挂号网,http://itjuzi.com/company/1606,11247,2200万,A轮,1320
2007年1月,房价网,http://itjuzi.com/company/1788,11247,数百万人民币,种子天使,1321
2014年8月,APUS麒麟合盛,http://itjuzi.com/company/13846,11249,数百万美元,A轮,1322
2014年6月,快牙,http://itjuzi.com/company/1215,11249,2000万,B轮,1323
2013年10月,TalkingData腾云天下,http://itjuzi.com/company/12,11249,1000万,A轮,1324
2013年1月,拍淘购物,http://itjuzi.com/company/5882,11249,数百万美元,A轮,1325
2013年1月,爱贝微支付,http://itjuzi.com/company/1165,11249,数百万美元,A轮,1326
2013年1月,快牙,http://itjuzi.com/company/1215,11249,数百万美元,A轮,1327
2015年3月,野兽骑行,http://itjuzi.com/company/18252,11254,100万,种子天使,1328
2014年9月,Dr.drinks星球饮品系统,http://itjuzi.com/company/8986,11254,1000万,A轮,1329
2014年8月,凹凸共享租车,http://itjuzi.com/company/12200,11254,数千万人民币,种子天使,1330
2014年8月,挖漏儿,http://itjuzi.com/company/16077,11254,数百万人民币,种子天使,1331
2014年6月,直播党,http://itjuzi.com/company/14389,11254,数百万人民币,种子天使,1332
2014年2月,应试宝,http://itjuzi.com/company/12550,11254,数百万人民币,种子天使,1333
2014年1月,FitTime睿健时代,http://itjuzi.com/company/12912,11254,数百万人民币,种子天使,1334
2013年6月,我赢职场,http://itjuzi.com/company/1256,11254,数百万人民币,种子天使,1335
2013年4月,大姨吗,http://itjuzi.com/company/300,11254,数百万美元,A轮,1336
2012年6月,大姨吗,http://itjuzi.com/company/300,11254,数百万人民币,种子天使,1337
2013年1月,极致迅游,http://itjuzi.com/company/8066,11255,数百万人民币,种子天使,1338
2011年2月,出口易,http://itjuzi.com/company/434,11256,400万,A轮,1339
2004年12月,中天嘉华,http://itjuzi.com/company/392,11256,数百万美元,A轮,1340
2013年4月,秒针系统,http://itjuzi.com/company/37,11257,1000万,C轮,1341
2011年10月,秒针系统,http://itjuzi.com/company/37,11257,2000万,B轮,1342
2011年8月,涂鸦移动Doodle Mobile,http://itjuzi.com/company/2543,11257,1000万,A轮,1343
2011年6月,满座网,http://itjuzi.com/company/8647,11257,数千万美元,B轮,1344
2010年9月,满座网,http://itjuzi.com/company/8647,11257,1000万,A轮,1345
2012年3月,康圣环球,http://itjuzi.com/company/393,11259,2000万,C轮,1346
2004年12月,中天嘉华,http://itjuzi.com/company/392,11263,数百万美元,A轮,1347
2015年7月,星客多快剪,http://itjuzi.com/company/24107,11270,数百万美元,种子天使,1348
2012年4月,品味汇TasteV,http://itjuzi.com/company/1847,11270,数百万人民币,种子天使,1349
2012年4月,美味书签,http://itjuzi.com/company/127,11270,数百万人民币,种子天使,1350
2011年12月,创投圈,http://itjuzi.com/company/2546,11270,数百万人民币,种子天使,1351
2011年12月,乐啊科技,http://itjuzi.com/company/2544,11270,1000万,A轮,1352
2011年10月,成都移花互动科技,http://itjuzi.com/company/2548,11270,数百万人民币,种子天使,1353
2011年10月,同步推,http://itjuzi.com/company/2550,11270,数百万人民币,种子天使,1354
2011年8月,涂鸦移动Doodle Mobile,http://itjuzi.com/company/2543,11270,1000万,A轮,1355
2011年4月,心游科技,http://itjuzi.com/company/2559,11270,1000万,A轮,1356
2011年2月,点点网,http://itjuzi.com/company/2542,11270,200万,种子天使,1357
2011年1月,知乎,http://itjuzi.com/company/1485,11270,数百万人民币,种子天使,1358
2010年12月,乐啊科技,http://itjuzi.com/company/2544,11270,数百万人民币,种子天使,1359
2010年12月,布丁移动,http://itjuzi.com/company/1918,11270,数百万人民币,种子天使,1360
2010年10月,涂鸦移动Doodle Mobile,http://itjuzi.com/company/2543,11270,数百万人民币,种子天使,1361
2010年8月,点心移动,http://itjuzi.com/company/2269,11270,数百万美元,种子天使,1362
2010年5月,友盟,http://itjuzi.com/company/2540,11270,数百万人民币,种子天使,1363
2009年12月,豌豆荚,http://itjuzi.com/company/2405,11270,数百万美元,种子天使,1364
2013年7月,Grata礼宾部,http://itjuzi.com/company/3327,11274,35万,种子天使,1365
2013年1月,GuestOps,http://itjuzi.com/company/1093,11274,数百万美元,种子天使,1366
2010年1月,青松老年看护,http://itjuzi.com/company/1092,11274,未透露美元,种子天使,1367
2009年5月,品友互动,http://itjuzi.com/company/86,11274,数百万美元,种子天使,1368
2013年10月,极路由HiWiFi,http://itjuzi.com/company/1024,11276,数千万美元,A轮,1369
2013年8月,小丑出品,http://itjuzi.com/company/8304,11277,数百万人民币,种子天使,1370
2015年5月,妮趣化妆品-植系,http://itjuzi.com/company/25304,11283,1000万,种子天使,1371
2015年4月,停简单,http://itjuzi.com/company/20409,11283,数百万人民币,种子天使,1372
2014年8月,杭州同盾科技FraudMetrix,http://itjuzi.com/company/5798,11283,1000万,A轮,1373
2014年6月,好巧网,http://itjuzi.com/company/9168,11283,数百万美元,A轮,1374
2014年5月,野糖网,http://itjuzi.com/company/4719,11283,数百万人民币,种子天使,1375
2014年1月,优问答,http://itjuzi.com/company/11306,11283,数百万人民币,种子天使,1376
2014年1月,Pipe Of Insight,http://itjuzi.com/company/5164,11283,数百万人民币,种子天使,1377
2013年12月,铜板街,http://itjuzi.com/company/1894,11283,1000万,A轮,1378
2013年11月,杭州同盾科技FraudMetrix,http://itjuzi.com/company/5798,11283,1000万,A轮,1379
2013年10月,哔哩哔哩bilibili,http://itjuzi.com/company/1964,11283,数百万美元,A轮,1380
2013年9月,好巧网,http://itjuzi.com/company/9168,11283,数百万人民币,种子天使,1381
2013年9月,币行网,http://itjuzi.com/company/6755,11283,数百万美元,A轮,1382
2013年9月,挖财,http://itjuzi.com/company/1795,11283,数千万美元,A轮,1383
2013年7月,百分点科技,http://itjuzi.com/company/2439,11283,1000万,B轮,1384
2012年1月,开眼数据,http://itjuzi.com/company/7739,11283,数千万美元,B轮,1385
2011年7月,百分点科技,http://itjuzi.com/company/2439,11283,720万,A轮,1386
2007年6月,开眼数据,http://itjuzi.com/company/7739,11283,数百万美元,A轮,1387
2014年5月,维金VFinance,http://itjuzi.com/company/10830,11285,1000万,A轮,1388
2015年1月,叫练,http://itjuzi.com/company/17452,11294,数百万人民币,种子天使,1389
2015年1月,依图科技,http://itjuzi.com/company/24897,11294,数百万美元,A轮,1390
2014年9月,云雀科技-Alauda灵雀云,http://itjuzi.com/company/14241,11294,数百万美元,A轮,1391
2013年4月,梆梆Bangcle,http://itjuzi.com/company/110,11294,数千万美元,B轮,1392
2012年2月,耶客网络,http://itjuzi.com/company/4471,11294,数百万美元,B轮,1393
2011年12月,小米科技,http://itjuzi.com/company/4782,11294,9000万,B轮,1394
2011年12月,Testin云测网络,http://itjuzi.com/company/901,11294,数百万美元,A轮,1395
2011年8月,CC视频,http://itjuzi.com/company/4322,11294,2000万,B轮,1396
2011年7月,小米科技,http://itjuzi.com/company/4782,11294,4100万,A轮,1397
2010年8月,梆梆Bangcle,http://itjuzi.com/company/110,11294,300万,A轮,1398
2007年12月,CC视频,http://itjuzi.com/company/4322,11294,300万,A轮,1399
2014年9月,好牙医/一牙网,http://itjuzi.com/company/8935,11303,数百万美元,A轮,1400
2012年10月,卓正医疗,http://itjuzi.com/company/9376,11303,数百万美元,A轮,1401
2012年8月,果麦文化,http://itjuzi.com/company/1339,11303,数千万人民币,A轮,1402
2007年12月,爱康国宾,http://itjuzi.com/company/9083,11303,数千万美元,C轮,1403
2015年8月,条条,http://itjuzi.com/company/25362,11305,数百万美元,种子天使,1404
2015年8月,Percepto,http://itjuzi.com/company/25127,11305,100万,种子天使,1405
2014年2月,美澳居,http://itjuzi.com/company/9045,11305,数百万人民币,种子天使,1406
2014年1月,蜜芽宝贝,http://itjuzi.com/company/10602,11305,数百万美元,A轮,1407
2013年11月,火币网,http://itjuzi.com/company/2677,11305,数百万人民币,种子天使,1408
2013年10月,小红书,http://itjuzi.com/company/3749,11305,数百万人民币,种子天使,1409
2013年9月,一起作业网,http://itjuzi.com/company/335,11305,1000万,B轮,1410
2013年8月,绿狗网,http://itjuzi.com/company/3038,11305,1150万,A轮,1411
2013年8月,超级课程表,http://itjuzi.com/company/941,11305,数百万人民币,种子天使,1412
2013年4月,厦门神州鹰,http://itjuzi.com/company/725,11305,420万,A轮,1413
2013年4月,DeepGlint格灵深瞳,http://itjuzi.com/company/122,11305,数百万人民币,种子天使,1414
2013年2月,Bookfaces似颜绘,http://itjuzi.com/company/1756,11305,600万,种子天使,1415
2013年2月,SmarTots聪明多,http://itjuzi.com/company/892,11305,数百万美元,A轮,1416
2013年1月,南京乾乾信息科技,http://itjuzi.com/company/5800,11305,数百万人民币,种子天使,1417
2013年1月,Everstring万维思源,http://itjuzi.com/company/703,11305,160万,种子天使,1418
2013年1月,某某,http://itjuzi.com/company/1030,11305,数十万美元,种子天使,1419
2013年1月,91外教网,http://itjuzi.com/company/5,11305,数百万人民币,种子天使,1420
2013年1月,片片,http://itjuzi.com/company/317,11305,数十万美元,种子天使,1421
2012年12月,启明眼镜,http://itjuzi.com/company/159,11305,数百万人民币,种子天使,1422
2012年12月,上海冰格网络,http://itjuzi.com/company/728,11305,数百万美元,种子天使,1423
2012年11月,厦门神州鹰,http://itjuzi.com/company/725,11305,400万,种子天使,1424
2012年8月,八迪动漫单词,http://itjuzi.com/company/363,11305,200万,种子天使,1425
2012年7月,返还网,http://itjuzi.com/company/1982,11305,数百万美元,A轮,1426
2012年6月,拓词toWords,http://itjuzi.com/company/1928,11305,100万,种子天使,1427
2012年5月,声声,http://itjuzi.com/company/1836,11305,数百万人民币,种子天使,1428
2012年4月,第9课堂-第九课堂,http://itjuzi.com/company/1898,11305,100万,种子天使,1429
2012年4月,优曼家纺Umanto,http://itjuzi.com/company/2431,11305,数百万人民币,种子天使,1430
2012年3月,嘀嘀呜,http://itjuzi.com/company/4612,11305,数百万人民币,种子天使,1431
2012年2月,美餐网,http://itjuzi.com/company/1776,11305,未透露人民币,种子天使,1432
2012年1月,今晚看啥,http://itjuzi.com/company/67,11305,100万,种子天使,1433
2011年12月,一起作业网,http://itjuzi.com/company/335,11305,数百万人民币,种子天使,1434
2011年12月,365翻译,http://itjuzi.com/company/727,11305,数百万美元,种子天使,1435
2011年12月,51Talk无忧英语,http://itjuzi.com/company/843,11305,数十万美元,种子天使,1436
2011年12月,创投圈,http://itjuzi.com/company/2546,11305,数百万人民币,种子天使,1437
2011年12月,灵游坊,http://itjuzi.com/company/1316,11305,数百万人民币,种子天使,1438
2011年10月,网校网,http://itjuzi.com/company/1950,11305,未透露人民币,种子天使,1439
2011年10月,SmarTots聪明多,http://itjuzi.com/company/892,11305,100万,种子天使,1440
2011年9月,友言,http://itjuzi.com/company/5068,11305,10万,种子天使,1441
2011年8月,芥末留学网,http://itjuzi.com/company/1469,11305,数百万人民币,种子天使,1442
2011年5月,锦食送,http://itjuzi.com/company/1799,11305,未透露人民币,种子天使,1443
2011年4月,千团网,http://itjuzi.com/company/6181,11305,1000万,A轮,1444
2011年3月,时差网,http://itjuzi.com/company/1844,11305,数百万人民币,种子天使,1445
2011年1月,豪腾嘉科Hortor,http://itjuzi.com/company/1011,11305,数百万美元,种子天使,1446
2011年1月,酷伴网,http://itjuzi.com/company/1993,11305,300万,种子天使,1447
2011年1月,筋斗云游戏,http://itjuzi.com/company/2373,11305,数百万人民币,种子天使,1448
2010年10月,多看阅读,http://itjuzi.com/company/4785,11305,1000万,A轮,1449
2010年5月,易到用车,http://itjuzi.com/company/130,11305,100万,种子天使,1450
2010年4月,聚美优品,http://itjuzi.com/company/1284,11305,数百万美元,种子天使,1451
2009年7月,顶你学堂TopU-过来人教育,http://itjuzi.com/company/1987,11305,数百万人民币,种子天使,1452
2007年6月,顶你学堂TopU-过来人教育,http://itjuzi.com/company/1987,11305,未透露人民币,种子天使,1453
2007年1月,真朴教育,http://itjuzi.com/company/9035,11305,数百万人民币,种子天使,1454
2013年4月,大姨吗,http://itjuzi.com/company/300,11306,数百万美元,A轮,1455
2013年4月,达人工,http://itjuzi.com/company/24,11306,100万,种子天使,1456
2012年6月,大姨吗,http://itjuzi.com/company/300,11306,数百万人民币,种子天使,1457
2014年4月,渡鸦科技RavenTech,http://itjuzi.com/company/9836,11308,300万,种子天使,1458
2013年9月,一起作业网,http://itjuzi.com/company/335,11308,1000万,B轮,1459
2011年12月,一起作业网,http://itjuzi.com/company/335,11308,数百万人民币,种子天使,1460
2011年1月,酷伴网,http://itjuzi.com/company/1993,11308,300万,种子天使,1461
2014年2月,土巴兔装修网,http://itjuzi.com/company/1340,11309,亿元及以上人民币,B轮,1462
2011年8月,我查查,http://itjuzi.com/company/1529,11311,1200万,A轮,1463
2007年7月,我要玩51wan,http://itjuzi.com/company/7726,11311,未透露人民币,A轮,1464
2011年8月,瑞卡租车,http://itjuzi.com/company/7927,11313,数千万美元,A轮,1465
2014年10月,e保养,http://itjuzi.com/company/12856,11315,500万,A轮,1466
2014年4月,水滴宝宝,http://itjuzi.com/company/5742,11315,数百万美元,A轮,1467
2013年9月,卡牛,http://itjuzi.com/company/1976,11315,数千万美元,A轮,1468
2013年6月,雪球财经,http://itjuzi.com/company/960,11315,1000万,B轮,1469
2011年6月,雪球财经,http://itjuzi.com/company/960,11315,2000万,A轮,1470
2012年12月,销售易,http://itjuzi.com/company/3173,11317,数百万人民币,种子天使,1471
2014年10月,度周末,http://itjuzi.com/company/14499,11323,500万,种子天使,1472
2014年6月,蘑菇街,http://itjuzi.com/company/2,11323,20000万,C轮,1473
2012年10月,蘑菇街,http://itjuzi.com/company/2,11323,数千万美元,B轮,1474
2012年7月,力美广告I-Media,http://itjuzi.com/company/4136,11323,2000万,B轮,1475
2011年7月,力美广告I-Media,http://itjuzi.com/company/4136,11323,1000万,A轮,1476
2010年12月,诚迈科技,http://itjuzi.com/company/293,11323,1000万,A轮,1477
2010年7月,久邦数码-3G门户,http://itjuzi.com/company/5783,11323,数千万美元,C轮,1478
2010年1月,厦门吉比特网络,http://itjuzi.com/company/12717,11323,2000万,A轮,1479
2009年6月,神州付,http://itjuzi.com/company/7930,11323,1000万,B轮,1480
2009年1月,DealeXtreme帝科思DX,http://itjuzi.com/company/12715,11323,数千万美元,A轮,1481
2008年11月,暴风影音-暴风科技,http://itjuzi.com/company/9193,11323,1500万,C轮,1482
2008年8月,神州付,http://itjuzi.com/company/7930,11323,500万,A轮,1483
2008年5月,蓝港在线-蓝港互动,http://itjuzi.com/company/8562,11323,1600万,B轮,1484
2008年4月,蓝港在线-蓝港互动,http://itjuzi.com/company/8562,11323,200万,A轮,1485
2007年2月,暴风影音-暴风科技,http://itjuzi.com/company/9193,11323,数千万美元,B轮,1486
2006年6月,久邦数码-3G门户,http://itjuzi.com/company/5783,11323,2000万,B轮,1487
2006年1月,暴风影音-暴风科技,http://itjuzi.com/company/9193,11323,300万,A轮,1488
2005年1月,久邦数码-3G门户,http://itjuzi.com/company/5783,11323,200万,A轮,1489
2014年9月,LeanCloud,http://itjuzi.com/company/7498,11325,数千万美元,A轮,1490
2014年12月,High嗨吗科技,http://itjuzi.com/company/17182,11326,数百万人民币,种子天使,1491
2013年8月,EJOY广州简悦科技,http://itjuzi.com/company/3545,11326,数千万人民币,A轮,1492
2011年6月,万兴神拍手PowerCam,http://itjuzi.com/company/3256,11326,未透露人民币,B轮,1493
2010年7月,久邦数码-3G门户,http://itjuzi.com/company/5783,11326,数千万美元,C轮,1494
2009年11月,易积电器,http://itjuzi.com/company/11295,11326,200万,A轮,1495
2006年6月,动网先锋,http://itjuzi.com/company/2264,11326,数百万美元,A轮,1496
2006年6月,久邦数码-3G门户,http://itjuzi.com/company/5783,11326,2000万,B轮,1497
2005年1月,久邦数码-3G门户,http://itjuzi.com/company/5783,11326,200万,A轮,1498
